50.75 2921000 1 0
48.88 2426500 1 0.115
45.75 3495100 1 0
52.25 5231600 1 0
55.38 3032400 1 0.115
51.38 2564800 1 0
55.75 1815300 1 0
55.75 2399600 1 0.115
49 3816000 1 0
49.5 3144900 1 0
44.88 3376500 1 0.125
45.13 3573400 1 0
46.63 2978900 1 0
49.88 2853900 1 0.125
50.75 3034500 1 0
50 3370300 1 0
56.63 2705700 1 0.125
53.63 3064600 1 0
56.13 2403700 1 0
61.38 2698400 1 0.125
67.25 3989800 1 0
65.75 3680300 1 0
71.5 2810400 1 0.145
69.62 2706100 1 0
69.87 4407100 1 0
73.75 4228600 1 0.145
80.12 3924800 1 0
79.87 3191900 1 0
81.12 2834000 1 0
82.62 3296400 1 0.145
86 3359200 1 0
85.12 6832500 1 0
86.87 6974400 1 0.145
94.25 3001700 1 0
103.62 3906000 1 0
97.75 3849400 1 0.165
108.12 5877300 1 0
60 7263300 2 0
55.5 5923400 1 0.165
60.38 4562700 1 0
58.88 3912700 1 0
64.56 4995200 1 0.165
71.19 3314200 1 0
59.75 5083400 1 0
61.88 7099900 1 0.165
59.81 4347500 1 0
60.06 3150300 1 0
60.81 4585100 1 0.19
59.88 5941600 1 0
68.5 4582700 1 0
72.94 4501200 1 0.19
76 6685400 1 0
75.5 4161800 1 0
76.69 4969300 1 0.19
79.75 4626200 1 0
57.5 6454300 1 0
53.5 13082100 1 0.19
57.5 19145100 1 0
65.19 10022000 1 0
60.13 9180100 1 0.225
66.87 12097500 1 0
65.31 8565300 1 0
70.62 8213900 1 0.225
71.56 7496800 1 0
64.69 7722600 1 0
73.31 7649700 1 0.225
66.37 7826100 1 0
60.5 8276400 1 0
55.69 10151300 1 0.225
64.44 11785900 1 0
58.61 9925000 1 0
50.19 13616300 1 0.25
48.44 16015300 1 0
46 13260900 1 0
52.44 13231800 1 0.25
49 12034500 1 0
55.44 11304300 1 0.25
43 12813300 1 0
47.38 9490900 1 0
53.58 9364000 1 0.25
52.38 9218500 1 0
48.06 11542800 1 0
39.94 14098900 1 0.28
45.88 14916700 1 0
53.82 14847500 1 0
50.7 11991900 1 0.28
54.75 14781200 1 0
56 13714700 1 0
59.25 10870400 1 0.28
60.03 12153800 1 0
63.62 10944600 1 0
61.5 9492700 1 0
58.4 19809000 1 0.28
58.99 14868200 1 0
61.38 10989700 1 0
62.95 8770800 1 0.3
63.03 13120000 1 0
63.95 14170000 1 0.3
68.02 12602600 1 0
72.48 12717700 1 0
75.81 11141800 1 0
70.36 15189000 1 0.3
66.5 17659300 1 0
70.08 12002000 1 0
63.8 13778000 1 0.3
69.8 17991000 1 0
70.08 11154500 1 0
69.57 9693400 1 0.32
70.05 11321900 1 0
69.24 11760300 1 0
66.84 12790500 1 0.32
74.05 12106700 1 0
74.2 10806300 1 0
79.03 13368900 1 0.32
82.57 11622600 1 0
79.25 9851500 1 0
78.04 13838200 1 0.4
75.73 20064200 1 0
75.43 14830900 1 0
80.43 12104900 1 0.4
81.46 14924300 1 0
81.92 9855300 1 0
80.98 13534600 1 0.4
80.49 13537200 1 0
83.13 12958000 1 0
84.62 11506600 1 0.4
85.01 9594900 1 0
44.98 9469400 2 0
43.33 8716300 1 0.45
44.79 9548700 1 0
46.27 8795300 1 0
46.99 7962900 1 0.45
46.37 10803600 1 0
46.65 8207600 1 0
44.1 11196800 1 0.45
45.04 10425100 1 0
46.32 8079000 1 0
45.61 11658000 1 0.45
43.6 17281800 1 0
43.03 12050800 1 0.5
42.1 14192100 1 0
43.74 13816800 1 0
45.89 13289400 1 0.5
46.15 12269500 1 0
44.23 16493600 1 0
45.85 15059300 1 0
45.54 13109100 1 0.5
49.92 15244900 1 0
48.4 15484800 1 0.5
48.1 14722500 1 0
51.53 12619600 1 0
51.47 11261600 1 0.56
53.57 12104100 1 0
53.87 11467900 1 0
53.85 10896400 1 0.56
53.39 14650800 1 0
