57 577300 1 0
57.88 423100 1 0.15
57.88 547300 1 0
55.5 417000 1 0
55 258300 1 0.15
52 373600 1 0
51.88 212200 1 0
49.63 440000 1 0.15
47.5 468000 1 0
52.38 433400 1 0
47.63 354400 1 0.15
49.5 361100 1 0
46.13 378600 1 0.15
50.13 616600 1 0
54.25 453700 1 0
57.38 389200 1 0
61.13 439200 1 0.2
58.13 585100 1 0
56 477500 1 0
54.13 604800 1 0.2
53 668300 1 0
51.25 471400 1 0
54.5 399500 1 0.2
53.63 322800 1 0
58 650600 1 0
57.88 587200 1 0.2
60.25 463000 1 0
60.5 409100 1 0
57.88 368900 1 0.2
58.63 371600 1 0
55.75 384600 1 0
55.38 226000 1 0.2
60.38 259800 1 0
59.75 332700 1 0.2
69.12 419000 1 0
69.75 263600 1 0
70 395500 1 0.2
71.75 265100 1 0
70.62 269900 1 0
74.87 377100 1 0
79.75 489000 1 0.22
87.31 396300 1 0
90.31 558400 1 0.22
90.06 389600 1 0
92.37 359700 1 0
96.62 698600 1 0.22
94.44 616800 1 0
89.25 511100 1 0
89.75 752300 1 0
96.06 543200 1 0.22
95.19 407200 1 0
92.37 981800 1 0.22
89.81 538800 1 0
77.75 773000 1 0
65.25 946800 1 0.22
58.56 960200 1 0
62.69 759900 1 0
67.69 642300 1 0
68.31 577900 1 0.22
70.69 596700 1 0
69.62 626100 1 0
69.37 784100 1 0.22
71.5 556300 1 0
91.69 995000 1 0
87.19 599700 1 0.22
92 619300 1 0
98.94 779700 1 0
98 560400 1 0.22
86.31 620100 1 0
75.25 1176000 1 0
77.44 699500 1 0.22
72.62 540600 1 0
71.44 1119200 1 0
74.94 1128400 1 0.22
78 823300 1 0
84 748400 1 0
72.56 585300 1 0.22
67 752400 1 0
67.81 883300 1 0
66.37 918900 1 0.22
61.63 670000 1 0
68.06 471400 1 0
70.12 521600 1 0.22
75.19 731500 1 0
68.8 1001400 1 5.232
71.15 755800 1 0.22
68.5 786200 1 0
73.61 655800 1 0
78.2 573100 1 0.22
70.1 774400 1 0
73.44 521600 1 0
71.93 546200 1 0.22
59.21 900400 1 0
65.44 700900 1 0
69.61 698700 1 0.22
74.41 555700 1 0
73.58 894400 1 0.22
80.74 1071900 1 0
80.98 916000 1 0
84.61 937100 1 0
80.82 801600 1 0.22
72.75 882800 1 0
69.82 1216800 1 0
70.74 794000 1 0.22
63.74 966700 1 0
68.39 1181100 1 0.22
75.87 776100 1 0
78.11 851600 1 0
71.08 1215200 1 0.22
70.95 1016800 1 0
69.95 1158900 1 0
82.07 1471700 1 0
83.93 1195900 1 0.22
78.61 1483800 1 0
84.17 1469400 1 0
93.64 1206100 1 0.22
88.62 1284500 1 0
100.24 1245400 1 0.22
102.99 1097400 1 0
107.98 1022000 1 0
116.15 1419100 1 0.27
58.54 1572600 2 0
56.19 1170400 1 0
59.38 1036300 1 0
58.35 1134800 1 0.27
64.74 792900 1 0
64.64 967900 1 0
60.35 1016300 1 0.27
63.41 930000 1 0
63.95 1257500 1 0
67.4 829800 1 0.27
72.36 606400 1 0
67.99 1352100 1 0
69.75 995200 1 0.31
65.4 1019600 1 0
58.65 1595500 1 0
59.85 1072200 1 0.31
59.9 980500 1 0
65.34 959100 1 0
63.92 620600 1 0.31
63.55 713700 1 0
58.83 861400 1 0
63.72 658300 1 0.31
67.09 616300 1 0
66.2 1012500 1 0
69.67 823300 1 0.35
72.97 739100 1 0
76.65 1055400 1 0
73.54 1036900 1 0.35
75.4 938000 1 0
64.1 1239500 1 0
66.5 913500 1 0.39
68.85 1069500 1 0
72.43 1249400 1 0
77.08 886500 1 0.39
75.14 914200 1 0
