85.12 61724600 1 0
82.5 74958600 1 0
84.75 63035100 1 0
92.5 101490600 1 0
53.75 81232900 2 0
51.63 112728200 1 0
51.5 79751500 1 0
58.13 58781100 1 0
56.13 47593200 1 0
63 60337500 1 0
62.88 50724800 1 0
61.13 51430400 1 0
59.38 55788300 1 0
63 55326400 1 0
71.12 64295800 1 0
81.75 73246000 1 0
84.69 66036200 1 0
90.37 60169600 1 0
90.5 121614700 1 0
92.5 94326500 1 0
90.5 85874400 1 0
100 105458800 1 0
87.12 93544300 1 0
87.75 85297800 1 0
92.5 96608600 1 0
98.69 84932600 1 0
103.12 83450400 1 0
113.25 65463000 1 0
118.75 56708500 1 0
120.12 66605100 1 0
117.87 101509800 1 0
122.5 53270500 1 0
131.88 69450400 1 0
137.25 59898400 1 0
156.88 81906000 1 0
82.62 71113800 2 0
102 75104400 1 0
97.5 72398100 1 0
91.69 78573200 1 0
121.5 90802500 1 0
124 65770100 1 0
126.37 48022600 1 0
141.38 78917500 1 0
132.19 57472700 1 0
132.31 57024100 1 0
130 68703800 1 0
141.5 49124300 1 0
129.25 67425900 1 0
149.19 76808900 1 0
84.75 76292100 2 0
89.5 51732000 1 0
90.12 51116700 1 0
84.81 56473600 1 0
108.37 59552800 1 0
109.94 58318300 1 0
95.94 70606100 1 0
110.06 58628500 1 0
105.87 77380500 1 0
122 61680300 1 0
138.69 51152500 1 0
175 81688900 1 0
150.13 87282900 1 0
89.62 70789600 2 0
81.31 58198000 1 0
80.69 58290200 1 0
90.19 42956400 1 0
85.81 56944200 1 0
92.56 63403500 1 0
90.56 48796600 1 0
92.56 54369300 1 0
91.05 72828600 1 0
116.75 57886100 1 0
97.87 67403400 1 0
89.37 69646200 1 0
106.25 90976900 1 0
69.75 122959400 1 0
62.56 63609000 1 0
80 69063900 1 0
69.81 65223400 1 0
69.81 56172800 1 0
60.31 74979300 1 0
68.87 116994900 1 0
57.38 103841100 1 0
43.38 107832200 1 0
61.06 99401400 1 0
59 85342300 1 0
54.69 90297700 1 0
67.75 107508700 1 0
69.18 83999400 1 0
73 73498100 1 0
66.19 72106300 1 0
57.05 52686800 1 0
51.17 108497700 1 0
58.15 78938700 1 0
64.21 65676300 1 0
66.25 51004700 1 0
63.71 68080000 1 0
58.34 63117200 1 0
60.31 55857200 1 0
52.26 67948300 1 0
50.91 67578800 1 0
54.7 96181400 1 0
47.98 114821000 1 0
49.08 80631600 1 0
43.74 90564100 1 0
53.47 112232300 1 0
57.68 79219500 1 0
51.7 63170400 1 0
47.46 86929500 1 0
23.7 73871300 2 0.08
24.21 68727900 1 0
25.57 62151600 1 0
24.61 66480900 1 0
25.64 77050900 1 0
26.41 61659800 1 0
26.52 47667100 1 0
27.8 62697200 1 0
26.14 63898000 1 0.16
25.71 77670400 1 0
27.37 69030000 1 0
27.65 63635800 1 0
26.53 57385900 1 0
24.93 77111900 1 0
26.13 77386600 1 0
26.23 58942400 1 0
28.56 77068200 1 0
28.49 76666600 1 0
27.3 52104600 1 0.08
27.65 57725200 1 0
27.97 65742900 1 0
26.81 86446000 1 3.08
26.72 84488000 1 0
26.28 79642800 1 0
25.16 75992300 1 0.08
24.17 72899700 1 0
25.3 77090200 1 0
25.8 62699700 1 0.08
24.84 62956700 1 0
25.61 69046600 1 0
27.38 65529900 1 0.08
25.73 66976400 1 0
25.7 72132400 1 0
27.68 71469100 1 0.08
26.15 62892300 1 0
28.15 74173200 1 0
26.87 58565000 1 0.09
27.21 65223100 1 0
24.15 107219900 1 0
22.65 110427000 1 0.09
23.3 92940200 1 0
24.06 68627600 1 0
25.7 50459500 1 0.09
27.35 56588300 1 0
28.71 61492200 1 0
29.36 61544700 1 0.1
29.86 58945000 1 0
