14.25 502200 1 0
13.88 357200 1 0
14.12 804200 1 0
12.13 371900 1 0
9.81 583400 1 0
10.12 594500 1 0
11.62 389300 1 0
13.37 643200 1 0
11.06 340900 1 0
10.63 709400 1 0
9.5 343000 1 0
6.13 645600 1 0
7 590000 1 0
8 433000 1 0
8.75 647500 1 0
9.62 463800 1 0
12.5 1067800 1 0
12.88 841300 1 0
12.5 514700 1 0
14 907400 1 0
14.62 909500 1 0
13.63 353200 1 0
17.62 1343400 1 0
16.5 883700 1 0
18.62 860100 1 0
19.37 889000 1 0
18 559400 1 0
16.37 1051000 1 0
13.44 1111300 1 0
9.13 728200 1 0
7.5 701900 1 0
7.75 363900 1 0
6.88 246500 1 0
5.06 384100 1 0
8.06 744200 1 0
5.44 559600 1 0
6.38 307800 1 0
8.12 806300 1 0
7.12 276500 1 0
6.81 196900 1 0
7.25 251400 1 0
6.94 182100 1 0
8.25 760700 1 0
8.87 656200 1 0
10.12 537000 1 0
9.5 501000 1 0
10.12 856500 1 0
7.31 500300 1 0
7.5 554900 1 0
9.31 700500 1 0
8.97 444500 1 0
10 963200 1 0
8.31 629700 1 0
7.37 402400 1 0
6.25 377700 1 0
5.31 359900 1 0
6.19 322400 1 0
4.94 463600 1 0
5.56 433100 1 0
5.5 649200 1 0
5.12 649200 1 0
5 325500 1 0
3.88 328400 1 0
4.03 840300 1 0
3.69 266100 1 0
4.88 1747500 1 0
4.41 598100 1 0
4.22 394000 1 0
4.09 493100 1 0
3.72 636400 1 0
8.87 2534700 1 0
11.06 5710900 1 0
12.25 2770500 1 0
10.12 2243900 1 0
6.81 1538600 1 0
5.25 1371900 1 0
5.56 805900 1 0
6.12 651200 1 0
5.5 385800 1 0
5.84 241700 1 0
5.34 318100 1 0
6.38 494300 1 0
5.03 329600 1 0
5.53 564200 1 0
9.62 956000 1 0
8.06 931200 1 0
6.97 772800 1 0
9.12 653300 1 0
9.62 882700 1 0
15.6 1725900 1 0
13.02 1107300 1 0
11.37 987300 1 0
8.1 847000 1 0
11.19 726300 1 0
14.46 754000 1 0
15.66 1023200 1 0
17 1098900 1 0
13.73 1061100 1 0
13.01 913200 1 0
10.9 1072900 1 0
9.57 667500 1 0
10.3 561300 1 0
8.66 946100 1 0
9.9 731200 1 0
7.79 541000 1 0
13.43 1159300 1 0
13.23 997000 1 0
12.3 949300 1 0
10.4 1145000 1 0
10.09 924700 1 0
9.2 1099400 1 0
9.09 1410400 1 0
10.14 1075000 1 0
9.79 1346100 1 0
9.3 1260600 1 0
9.49 832700 1 0
9.21 1014700 1 0
8.88 1693800 1 0
8.8 889800 1 0
9.73 1072800 1 0
10.23 1811200 1 0
9.3 746600 1 0
9.02 491800 1 0
8.28 818200 1 0
8.8 773600 1 0
8.49 557800 1 0
8.27 729200 1 0
8.13 335400 1 0
8.35 343400 1 0
10.24 584900 1 0
11.69 1002700 1 0
11.68 707500 1 0
8.58 1084100 1 0
8.35 855100 1 0
8.12 572100 1 0
5.81 1594400 1 0
6.4 1232200 1 0
6.86 743000 1 0
6.71 764700 1 0
6.09 478100 1 0
5.82 736500 1 0
5.05 494900 1 0
6.13 945400 1 0
6.53 726800 1 0
6.49 509000 1 0
5.31 1212300 1 0
5.4 576600 1 0
5.1 449100 1 0
5.29 547400 1 0
5.28 525700 1 0
5.6 334600 1 0
5.88 291900 1 0
5.73 279000 1 0
5.52 380600 1 0
5.29 600900 1 0
5.44 507500 1 0
