49.88 30300 1 0
50.25 30500 1 0
51.63 26100 1 0.0194
55.5 68600 1 0
57.63 49500 1 0
61.75 61300 1 0
57.75 41700 1 0
61.25 76500 1 0
60.38 45900 1 0.0216
63 42100 1 0
58.25 43200 1 0
57 25400 1 0
47.38 49300 1 0
47.38 130900 1 0
52.5 24400 1 0.021
55.13 32600 1 0
53 6100 1 0
55 12700 1 0
59.88 155000 1 0
64.87 123000 1 0
69.87 107200 1 0.0236
66.37 36300 1 0
64.12 45400 1 0
61 56600 1 0
61 62900 1 0
59.25 61800 1 0
58.25 108800 1 0.0204
63.5 36200 1 0
55.25 42500 1 0
54 66800 1 0
52.5 24000 1 0
53.75 33300 1 0
58.38 68800 1 0.0224
54.75 26500 1 0
61 87300 1 0
60.75 38400 1 0
58.75 116500 1 0
57.75 58700 1 0
56.63 43800 1 0.019
61 51800 1 0
69.37 82400 1 0
69.87 31300 1 0
72.75 39800 1 0
56.75 66500 1 0
61.38 117100 1 0.02
55.13 114400 1 0
52.88 114100 1 0
53.63 64900 1 0
58.13 87200 1 0
56.63 58500 1 0
50.75 62700 1 0.0184
56 75700 1 0
51 61300 1 0
46.38 113100 1 0
46.25 58500 1 0
35.75 70700 1 0
32.88 96800 1 0.017
37.5 79700 1 0
42.75 75700 1 0
45.25 83200 1 0
52 89200 1 0
49.88 86500 1 0
59.63 105700 1 0.015
59.25 54300 1 0
55.75 65200 1 0
63.13 66100 1 0
77.25 147900 1 0
80.5 71400 1 0
100.5 103200 1 0.015
101.37 63300 1 0
114.5 64200 1 0
121.87 50500 1 0
109.75 87800 1 0
112.87 74300 1 0
148.44 111600 1 0.0284
136.06 104600 1 0
127.5 114400 1 0
158.5 80600 1 0
132 57400 1 0
144.88 82700 1 0
111.37 83700 1 0.028
101.37 71200 1 0
90 129000 1 0
90.25 80500 1 0
101 221000 1 0
81 61500 1 0
79.37 102700 1 0.0458
91.69 195000 1 0
16.45 93100 5 0
13.71 51300 1 0
13.39 59900 1 0
12.36 27100 1 0
8.01 68100 1 0.047
9.26 90700 1 0
9.98 54100 1 0
10.37 66000 1 0
7.7 118000 1 0
7.25 65300 1 0
8.35 32600 1 0.046
7.79 24100 1 0
7.62 26200 1 0
6.95 45500 1 0
6.07 18300 1 0
5.51 19700 1 0
4.75 16200 1 0.025
3.66 17300 1 0
4.24 24100 1 0
3.76 32200 1 0
3.57 60100 1 0
3.72 28200 1 0
3.31 29700 1 0
3.23 61200 1 0.025
4.29 58700 1 0
5.04 63600 1 0
6.21 133600 1 0
7.55 105700 1 0
7.51 117100 1 0.026
8.99 111300 1 0
7.35 175600 1 0
7.51 255100 1 0
7.84 382500 1 0
7.37 294500 1 0
8.22 291100 1 0.027
7.69 230900 1 0
7.4 202300 1 0
7.18 114200 1 0
6.31 199500 1 0
6.43 102200 1 0
5.99 93100 1 0.027
5.5 103900 1 0
5.51 111000 1 0
6.13 262400 1 0
5.75 121300 1 0
6.45 142600 1 0
6.02 101900 1 0.028
5.51 202400 1 0
5.58 107500 1 0
5.4 76700 1 0
5.11 92400 1 0
5.39 65600 1 0
5.42 58400 1 0.027
5 91300 1 0
6.02 123400 1 0
6.19 239200 1 0
6.48 227000 1 0
6.18 96200 1 0
7.04 123800 1 0.025
7 117800 1 0
6.04 102300 1 0
5.33 235200 1 0
5.47 110500 1 0
5.79 83100 1 0
5.45 52800 1 0.034
5.16 75600 1 0
4.75 73600 1 0
4.81 204300 1 0
