28.5 237700 1 0
27.62 151500 1 0
25.75 103300 1 0.03333
28.5 59100 1 0
27.25 41200 1 0
24.62 68200 1 0.03667
23.38 78200 1 0
23.12 71500 1 0
24 98700 1 0.03667
22.75 69200 1 0
21.88 79200 1 0
23.38 61300 1 0.03667
24.62 69400 1 0
24.75 44600 1 0
25.25 67200 1 0.03667
26.5 88800 1 0
25.37 120600 1 0
29 181800 1 0.04667
29.62 96100 1 0
30.75 86700 1 0
34.37 92000 1 0.04667
34 106900 1 0
36.25 214100 1 0
39.75 129800 1 0.04667
44.12 205400 1 0
46.75 198300 1 0
44.62 162700 1 0.04667
44 152900 1 0
49 171400 1 0
47 166800 1 0.06
44 136000 1 0
46.63 191500 1 0
52.88 236400 1 0.06
54.75 176400 1 0
57.88 103800 1 0
60.13 141800 1 0.06
59.12 169000 1 0
65 183100 1 0
64 99000 1 0.06
60 143000 1 0
63.75 202400 1 0
73.88 196000 1 0.07333
82 113200 1 0
83.12 87900 1 0
94 101500 1 0.07333
92.94 70200 1 0
99.25 136100 1 0
96.5 133900 1 0.08
93.06 196700 1 0
98.87 120600 1 0
37.69 304000 3 0.08
37.88 455600 1 0
35.62 255600 1 0
39 350700 1 0.09
36.69 326900 1 0
29 355100 1 0
30 410300 1 0.09
33.88 520500 1 0
32 561600 1 0
34.44 585400 1 0.09
28 1763200 1 0
27.25 671500 1 0
31.19 606600 1 0.09
30.25 529000 1 0
30.5 561000 1 0
28.25 748400 1 0.11
23.25 1196600 1 0
21.44 887400 1 0
16.94 989400 1 0.11
19.44 1124100 1 0
17 1132500 1 0
16.69 862200 1 0.11
17.69 1293200 1 0
17.88 1345200 1 0
22.88 1595800 1 0.11
23.94 1101700 1 0
26.94 1252600 1 0
28 849400 1 0.13
35.94 1191700 1 0
35.12 953100 1 0
39.25 1123100 1 0.13
39.25 1222300 1 0
39.5 999300 1 0
42.44 1665700 1 0.13
37 1858600 1 0
36.6 1296400 1 0
36.76 1265300 1 0.13
35.7 1773900 1 0
38.75 1352800 1 0
39.09 1021600 1 0.15
34.91 1366900 1 0
33.17 1042900 1 0
28.87 5150700 1 0.15
35.25 3272400 1 0
38.1 1724700 1 0
40.15 1355300 1 0.15
38.85 4612600 1 0
43.9 2264500 1 0
41.7 1875100 1 0.15
43.52 1385000 1 0
34.61 4588100 1 0
31.6 2223000 1 0.17
31.67 2653000 1 0
31.81 1435800 1 0
29.61 1575200 1 0.17
30.75 2544100 1 0
34.1 1528300 1 0
29.34 1207700 1 0.17
29.45 1889000 1 0
27.71 1515700 1 0
28.95 1792700 1 0.17
33.08 2007200 1 0
36.5 2054900 1 0
34.29 1753500 1 0.19
32.99 1881200 1 0
32.2 1234800 1 0
33.08 1617900 1 0.19
36 1586900 1 0
36.45 1131100 1 0
41.42 1347300 1 0.19
43.42 1054600 1 0
44.96 1301900 1 0
42.66 991200 1 0.19
43.84 1498800 1 0
41.18 1232100 1 0
42.28 1072000 1 0.21
40.59 1300400 1 0
38.55 1048600 1 0
40.06 1306200 1 0.21
38.06 3238900 1 0
40.42 1228600 1 0
42.75 948500 1 0.21
43.4 1549900 1 0
44.46 1328000 1 0
41.27 1313700 1 0.21
42.96 1864800 1 0
43.22 932900 1 0
44.85 1134500 1 0.23
46.21 922800 1 0
44.41 739900 1 0
47.07 1889500 1 0.23
52.1 3263200 1 0
55.5 1620000 1 0
53.44 1503400 1 0.23
54.75 1329700 1 0
55.73 1312400 1 0
52.01 1174700 1 0.23
55.54 1560700 1 0
51.77 1328300 1 0
50.59 1890000 1 0.25
51.53 1303000 1 0
53.86 1107900 1 0
54.73 1233700 1 0.25
57.25 1416100 1 0
56.84 1047600 1 0
60.57 1054800 1 0.25
