48.38 386800 1 0
51 994600 1 0
48.75 430900 1 0
50.62 390000 1 0
47.5 367500 1 0
47 535800 1 0
42 487400 1 0
48.62 391400 1 0
48.5 460400 1 0
42.25 1040800 1 0
43.12 422400 1 0
39.75 600200 1 0
43.5 462700 1 0
40.88 563100 1 0
44.25 554400 1 0
44.75 423300 1 0
43.38 915900 1 0
45.62 878600 1 0
51.88 648400 1 0
47 738600 1 0
51.88 480000 1 0
45.38 440700 1 0
54 991300 1 0
52.5 424700 1 0
56.38 434600 1 0
61.88 435000 1 0
63.38 407200 1 0
34.37 391600 2 0
33.13 716400 1 0
36.62 316300 1 0
31.37 449300 1 0
38 297300 1 0
36 504000 1 0
36 255600 1 0
40 353200 1 0
39.25 465200 1 0
38.87 335400 1 0
46 403700 1 0
42.38 329100 1 0
48.88 455200 1 0
53.87 437200 1 0
52.75 345000 1 0
63 398600 1 0
68.94 688000 1 0
71 588800 1 0
67.12 538500 1 0
72.38 279600 1 0
68.12 467000 1 0
69.38 337600 1 0
80.19 379600 1 0
81.75 463000 1 0
41.31 482600 2 0
47.56 318300 1 0
51.87 332200 1 0
49 364300 1 0
45.44 1301500 1 0
39 1085600 1 0
47.81 907100 1 0
49.19 772600 1 0
61.44 660800 1 0
67.75 448200 1 0
69 392500 1 0
70.88 644100 1 0
66.44 612700 1 0
68.19 534500 1 0
76.88 439100 1 0
76.06 342300 1 0
71.25 542000 1 0
66.12 503100 1 0
74.88 632600 1 0
72.19 615500 1 0
72.19 684100 1 0
70.12 744000 1 0
75.81 1113300 1 0
102.5 1381100 1 0
48.13 1240000 2 0
51.75 1819500 1 0
55.62 1612100 1 0
56.75 1313700 1 0
56.02 1638200 1 0
57.69 1284800 1 0
54.19 1731200 1 0
53.56 1789200 1 0
61 1870700 1 0
71 2004300 1 0
65.91 2065200 1 0
61.69 2137300 1 0
61.06 3025300 1 0
61.55 2038500 1 0
62.73 2016300 1 0
57.28 2343900 1 0
55.5 1863600 1 0
48 2842800 1 0
55.61 1727200 1 0
67.85 2191100 1 0
70.44 1623800 1 0
66.29 1947000 1 0
67.67 1954200 1 0
71.15 2070600 1 0
73.7 2090500 1 0
75 1883100 1 0
70.08 1657600 1 0
66 2962500 1 0
69.72 2492500 1 0
60.81 3050600 1 0
58.45 6115300 1 0
68.5 3245600 1 0
55.95 3840600 1 0
52.37 4243900 1 0
48.9 3249600 1 0
56.58 4661300 1 0
56.8 3907500 1 0
52.35 5820600 1 0
51.38 4466600 1 0
59.35 4390600 1 0
63.26 2924500 1 0
53.5 4113900 1 0
56.07 4298700 1 0
48.32 4829200 1 0
44.94 5319200 1 0
44.3 5136200 1 0
51.5 4848900 1 0
48.33 3114700 1 0
41.79 5038000 1 0
47.56 3660400 1 0
42.28 3135400 1 0
45.76 3225500 1 0
49.48 3514900 1 0
48.19 2833800 1 0
50.76 3355700 1 0
46.16 4118500 1 0
49.17 3157800 1 0
47.01 2669800 1 0
47.87 2332200 1 0
51.63 3025300 1 0
47.6 2946500 1 0
48.69 2832500 1 0
55.91 3262100 1 0
56.35 2692600 1 0
52.45 3415300 1 0
50.18 3628600 1 0
48.13 3959700 1 0
46 4040700 1 0
48.6 3597200 1 0
44.39 5840900 1 0
48.11 3258200 1 0
53.01 2854700 1 0
55.84 3264600 1 0
53.69 4259000 1 0
59.12 4154500 1 0
56.63 3466700 1 0
62.51 3440700 1 0
64.92 4177400 1 0
70.6 4301400 1 0
69.6 3982800 1 0
68.43 3106600 1 0
