40.88 3575500 1 0
42.63 3523300 1 0
40.63 3271600 1 0.0975
41.75 3440200 1 0
40.25 2747900 1 0
40.63 3784800 1 0.0975
44.38 3174000 1 0
46 3355900 1 0
48.63 3259800 1 0.0975
50.38 3318600 1 0
51.13 3209600 1 0.0975
51.5 3212900 1 0
52.5 3426600 1 0
55 3026700 1 0
56.38 3655500 1 0.11
58.13 2684800 1 0
61.63 4294800 1 0
63.75 2875800 1 0.11
65.62 2758700 1 0
64.25 3153000 1 0
69 3212000 1 0.11
71.87 3072400 1 0
75.75 2729700 1 0.11
74.25 4248700 1 0
75.37 3255000 1 0
80.75 4004000 1 0
82.75 3482300 1 0.125
81.5 3618400 1 0
46 4360000 2 0
49 3020500 1 0.125
46.88 3067100 1 0
50 2432100 1 0
50.88 2882200 1 0.125
50.5 3058900 1 0
51.13 2704400 1 0.125
52.63 3478000 1 0
57.88 3843900 1 0
61 3362600 1 0
55.75 3895400 1 0.14
63.63 3618800 1 0
68.5 3068300 1 0
68 3094600 1 0.14
69.12 3132300 1 0
57.31 5421900 1 0
61 4271500 1 0.14
56.63 4595000 1 0
62.5 3557700 1 0.14
66.69 3270200 1 0
64.75 3242900 1 0
68.62 2633600 1 0
77.44 3351200 1 0.15
75.87 3268400 1 0
78.37 2591100 1 0
85.5 3305300 1 0.15
80.5 2785300 1 0
65.12 4806400 1 0
57.63 6604300 1 0.15
67.56 4599700 1 0
70.06 2912500 1 0.15
67 3592900 1 0
65.31 4938900 1 0
63.88 4001000 1 0
61.38 4827800 1 0.16
68.06 4747600 1 0
68.5 3472100 1 0
62 4372300 1 0.16
60.56 3461300 1 0
59.81 3212400 1 0
48.25 5539300 1 0.16
59 5391500 1 0
67.31 4292000 1 0.16
58.25 5312100 1 0
57.44 5880700 1 0
48.63 5007000 1 0
46.94 6795500 1 0.17
47.25 6518300 1 0
53.38 5331200 1 0
57.44 5416500 1 0.17
61.31 4209700 1 0
52.64 4061100 1 0
55.13 5229900 1 0.17
60.38 4324800 1 0
62.63 4798300 1 0.17
60.94 4954300 1 0
58 4359500 1 0
53.03 4983100 1 0
45.16 6153300 1 0.18
46.19 4866100 1 0
47.4 3953400 1 0
45 4777000 1 0.18
44.6 3693600 1 0
48.67 4585800 1 0
46.85 7562000 1 0
47.88 5213700 1 0
46.96 3546400 1 0.18
47.15 4594800 1 0
43.75 6373000 1 0
47.39 5046100 1 0
52.26 5519900 1 0.2
55.51 4722000 1 0
55.56 4260200 1 0
56 5365500 1 0.2
49.94 8392400 1 0
51 4618300 1 0
47.96 4783000 1 0.2
46.48 7151400 1 0
45.64 5768600 1 0.2
43.84 5628600 1 0
40.46 6499500 1 0
40.22 5647700 1 0
40.48 6685200 1 0.22
40.4 5980000 1 0
45.57 5995300 1 0
46.41 5047000 1 0.22
44.97 6817800 1 0
43.52 3870000 1 0
42.96 5619600 1 0.22
46.4 4964600 1 0
46.5 3588800 1 0.22
50.75 5241700 1 0
49.24 5034200 1 0
49.96 5497800 1 0
50.3 6381500 1 0.25
50.57 5870500 1 0
51.35 4930200 1 0
50.48 4317000 1 0.25
43.86 7229800 1 0
44.71 5220300 1 0
40.05 9853800 1 0.25
40.66 7180400 1 0
39.31 7781800 1 0.25
41.64 7101100 1 0
41.49 6273000 1 0
42.8 6677000 1 0
41.67 6332500 1 0.28
43.44 6987900 1 0
44.63 5179700 1 0
41.75 5497400 1 0.28
43.76 6288300 1 0
44 5500800 1 0
43.19 6961100 1 0.28
42.78 6904700 1 0
42.69 5898100 1 0.28
40.31 6762800 1 0
41.38 7425200 1 0
41.97 7494100 1 0
41.87 6579000 1 0.31
41.96 6073200 1 0
44.03 8349100 1 0
43.02 7134200 1 0.31
44.5 6615800 1 0
44.81 4690300 1 0
44.68 5326100 1 0.31
46.72 9056100 1 0
46.83 7719300 1 0.31
48.25 8017300 1 0
